patent_id,compound_name,NR_phr,SBR_phr,BR_phr,NBR_phr,EPDM_phr,IIR_phr,FKM_phr,ENR_phr,CR_phr,carbon_black_phr,silica_phr,silane_coupling_phr,oil_phr,resin_phr,antioxidant_phr,wax_phr,sulfur_phr,primary_accelerator_phr,secondary_accelerator_phr,zinc_oxide_phr,stearic_acid_phr,accelerator_phr,primary_accelerator_raw,primary_accelerator_type,secondary_accelerator_raw,secondary_accelerator_type,antioxidant_raw,antioxidant_type,sulfur_type,cure_system_type,oil_raw,oil_type,is_oil_extended,silane_raw,silane_type,SBR_type,SBR_styrene_content_pct,SBR_vinyl_content_pct,SBR_grade,BR_cis_content_pct,BR_grade,NR_grade,elastomer_mooney_raw,CB_grade,CB_N2SA_m2g,CB_DBP_ml100g,CB_CTAB_m2g,silica_grade,silica_N2SA_m2g,silica_CTAB_m2g,mixer_type,mooney_viscosity,mooney_scorch_t5,ts2_min,Tc10_min,t90_min,Tc50_min,hardness_shore_A,M100_MPa,M300_MPa,tensile_strength_MPa,elongation_at_break_percent,tan_delta_0C,tan_delta_60C,abrasion_loss_mm3,rebound_60C_percent,mixing_temp_C,vulcanization_temp_C,vulcanization_time_min,mixing_stages,nonproductive_drop_temp_C,productive_drop_temp_C,qc_hard_issues,qc_soft_issues,qc_flags,qc_repaired
JP7149686B2,Example 4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noxeller CZ-G,CBS,Soxinol D-G,DPG,SANTOFLEX 6PPD,6PPD,insoluble,CV,Extract No. 4S,TDAE,False,Si69,TESPT,SSBR,,,NIPOL 1502,,Nipol BR1220,,,Show Black N339,,,,Zeosil 1165MP,,159.0,Banbury,,,,,,,,,,,,,,,,,160.0,20.0,2.0,,,,,,False
JP7149686B2,Example 5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noxeller CZ-G,CBS,Soxinol D-G,DPG,SANTOFLEX 6PPD,6PPD,insoluble,CV,Extract No. 4S,TDAE,False,Si69,TESPT,SSBR,,,NIPOL 1502,,Nipol BR1220,,,Show Black N339,,,,Zeosil 1165MP,,159.0,Banbury,,,,,,,,,,,,,,,,,160.0,20.0,2.0,,,,,,False
JP7149686B2,Example 6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noxeller CZ-G,CBS,Soxinol D-G,DPG,SANTOFLEX 6PPD,6PPD,insoluble,CV,Extract No. 4S,TDAE,False,Si69,TESPT,SSBR,,,NIPOL 1502,,Nipol BR1220,,,Show Black N339,,,,Zeosil 1165MP,,159.0,Banbury,,,,,,,,,,,,,,,,,160.0,20.0,2.0,,,,,,False
JP7149686B2,Comparative Example 1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noxeller CZ-G,CBS,Soxinol D-G,DPG,SANTOFLEX 6PPD,6PPD,insoluble,CV,Extract No. 4S,TDAE,False,Si69,TESPT,SSBR,,,NIPOL 1502,,Nipol BR1220,,,Show Black N339,,,,Zeosil 1165MP,,159.0,Banbury,,,,,,,,,,,,,,,,,160.0,20.0,2.0,,,,,,False
JP7149686B2,Comparative Example 2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noxeller CZ-G,CBS,Soxinol D-G,DPG,SANTOFLEX 6PPD,6PPD,insoluble,CV,Extract No. 4S,TDAE,False,Si69,TESPT,SSBR,,,NIPOL 1502,,Nipol BR1220,,,Show Black N339,,,,Zeosil 1165MP,,159.0,Banbury,,,,,,,,,,,,,,,,,160.0,20.0,2.0,,,,,,False
JP7149686B2,Comparative Example 3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noxeller CZ-G,CBS,Soxinol D-G,DPG,SANTOFLEX 6PPD,6PPD,insoluble,CV,Extract No. 4S,TDAE,False,Si69,TESPT,SSBR,,,NIPOL 1502,,Nipol BR1220,,,Show Black N339,,,,Zeosil 1165MP,,159.0,Banbury,,,,,,,,,,,,,,,,,160.0,20.0,2.0,,,,,,False
JP7149686B2,Comparative Example 4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noxeller CZ-G,CBS,Soxinol D-G,DPG,SANTOFLEX 6PPD,6PPD,insoluble,CV,Extract No. 4S,TDAE,False,Si69,TESPT,SSBR,,,NIPOL 1502,,Nipol BR1220,,,Show Black N339,,,,Zeosil 1165MP,,159.0,Banbury,,,,,,,,,,,,,,,,,160.0,20.0,2.0,,,,,,False
JP7473825B2,Standard Example,20.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,70.0,6.0,10.0,0.0,2.0,1.5,1.5,1.5,0.5,2.5,2.0,2.0,Noccela CZ-G,CBS,Soxinol D-G,DPG,6PPD,6PPD,soluble,CV,Extract No. 4S,other,,Si69,TESPT,SSBR,36.0,41.0,TUFDENE E581,,Nipol BR1220,SMR20,,Seast 7HM,,,,ULTRASIL VN3GR,,,internal,,,,,,,,,,,,,,,,,160.0,30.0,2.0,,,,,,False
JP7473825B2,Example 1,20.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,70.0,6.0,10.0,0.0,2.0,1.5,1.5,1.5,0.5,2.5,2.0,2.0,Noccela CZ-G,CBS,Soxinol D-G,DPG,6PPD,6PPD,soluble,CV,Extract No. 4S,other,,Si69,TESPT,SSBR,36.0,41.0,TUFDENE E581,,Nipol BR1220,SMR20,,Seast 7HM,,,,ULTRASIL VN3GR,,,internal,,,,,,,,,,,,,,,,,160.0,30.0,2.0,,,,,,False
JP7473825B2,Example 2,20.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,70.0,6.0,10.0,0.0,2.0,1.5,1.5,1.5,0.5,2.5,2.0,2.0,Noccela CZ-G,CBS,Soxinol D-G,DPG,6PPD,6PPD,soluble,CV,Extract No. 4S,other,,Si69,TESPT,SSBR,36.0,41.0,TUFDENE E581,,Nipol BR1220,SMR20,,Seast 7HM,,,,ULTRASIL VN3GR,,,internal,,,,,,,,,,,,,,,,,160.0,30.0,2.0,,,,,,False
JP7473825B2,Example 3,20.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,70.0,6.0,10.0,0.0,2.0,1.5,1.5,1.5,0.5,2.5,2.0,2.0,Noccela CZ-G,CBS,Soxinol D-G,DPG,6PPD,6PPD,soluble,CV,Extract No. 4S,other,,Si69,TESPT,SSBR,36.0,41.0,TUFDENE E581,,Nipol BR1220,SMR20,,Seast 7HM,,,,ULTRASIL VN3GR,,,internal,,,,,,,,,,,,,,,,,160.0,30.0,2.0,,,,,,False
JP7473825B2,Example 4,20.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,70.0,6.0,10.0,0.0,2.0,1.5,1.5,1.5,0.5,2.5,2.0,2.0,Noccela CZ-G,CBS,Soxinol D-G,DPG,6PPD,6PPD,soluble,CV,Extract No. 4S,other,,Si69,TESPT,SSBR,36.0,41.0,TUFDENE E581,,Nipol BR1220,SMR20,,Seast 7HM,,,,ULTRASIL VN3GR,,,internal,,,,,,,,,,,,,,,,,160.0,30.0,2.0,,,,,,False
JP7473825B2,Example 5,20.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,70.0,6.0,10.0,0.0,2.0,1.5,1.5,1.5,0.5,2.5,2.0,2.0,Noccela CZ-G,CBS,Soxinol D-G,DPG,6PPD,6PPD,soluble,CV,Extract No. 4S,other,,Si69,TESPT,SSBR,36.0,41.0,TUFDENE E581,,Nipol BR1220,SMR20,,Seast 7HM,,,,ULTRASIL VN3GR,,,internal,,,,,,,,,,,,,,,,,160.0,30.0,2.0,,,,,,False
JP7473825B2,Example 6,20.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,70.0,6.0,10.0,0.0,2.0,1.5,1.5,1.5,0.5,2.5,2.0,2.0,Noccela CZ-G,CBS,Soxinol D-G,DPG,6PPD,6PPD,soluble,CV,Extract No. 4S,other,,Si69,TESPT,SSBR,36.0,41.0,TUFDENE E581,,Nipol BR1220,SMR20,,Seast 7HM,,,,ULTRASIL VN3GR,,,internal,,,,,,,,,,,,,,,,,160.0,30.0,2.0,,,,,,False
JP7473825B2,Comparative Example 1,20.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,70.0,6.0,10.0,0.0,2.0,1.5,1.5,1.5,0.5,2.5,2.0,2.0,Noccela CZ-G,CBS,Soxinol D-G,DPG,6PPD,6PPD,soluble,CV,Extract No. 4S,other,,Si69,TESPT,SSBR,36.0,41.0,TUFDENE E581,,Nipol BR1220,SMR20,,Seast 7HM,,,,ULTRASIL VN3GR,,,internal,,,,,,,,,,,,,,,,,160.0,30.0,2.0,,,,,,False
JP7473825B2,Comparative Example 2,20.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,70.0,6.0,10.0,0.0,2.0,1.5,1.5,1.5,0.5,2.5,2.0,2.0,Noccela CZ-G,CBS,Soxinol D-G,DPG,6PPD,6PPD,soluble,CV,Extract No. 4S,other,,Si69,TESPT,SSBR,36.0,41.0,TUFDENE E581,,Nipol BR1220,SMR20,,Seast 7HM,,,,ULTRASIL VN3GR,,,internal,,,,,,,,,,,,,,,,,160.0,30.0,2.0,,,,,,False
JP7473825B2,Comparative Example 3,20.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,70.0,6.0,10.0,0.0,2.0,1.5,1.5,1.5,0.5,2.5,2.0,2.0,Noccela CZ-G,CBS,Soxinol D-G,DPG,6PPD,6PPD,soluble,CV,Extract No. 4S,other,,Si69,TESPT,SSBR,36.0,41.0,TUFDENE E581,,Nipol BR1220,SMR20,,Seast 7HM,,,,ULTRASIL VN3GR,,,internal,,,,,,,,,,,,,,,,,160.0,30.0,2.0,,,,,,False
JP7473825B2,Comparative Example 4,20.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,70.0,6.0,10.0,0.0,2.0,1.5,1.5,1.5,0.5,2.5,2.0,2.0,Noccela CZ-G,CBS,Soxinol D-G,DPG,6PPD,6PPD,soluble,CV,Extract No. 4S,other,,Si69,TESPT,SSBR,36.0,41.0,TUFDENE E581,,Nipol BR1220,SMR20,,Seast 7HM,,,,ULTRASIL VN3GR,,,internal,,,,,,,,,,,,,,,,,160.0,30.0,2.0,,,,,,False
JP7473825B2,Comparative Example 5,20.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,70.0,6.0,10.0,0.0,2.0,1.5,1.5,1.5,0.5,2.5,2.0,2.0,Noccela CZ-G,CBS,Soxinol D-G,DPG,6PPD,6PPD,soluble,CV,Extract No. 4S,other,,Si69,TESPT,SSBR,36.0,41.0,TUFDENE E581,,Nipol BR1220,SMR20,,Seast 7HM,,,,ULTRASIL VN3GR,,,internal,,,,,,,,,,,,,,,,,160.0,30.0,2.0,,,,,,False
JP7473825B2,Comparative Example 6,20.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,70.0,6.0,10.0,0.0,2.0,1.5,1.5,1.5,0.5,2.5,2.0,2.0,Noccela CZ-G,CBS,Soxinol D-G,DPG,6PPD,6PPD,soluble,CV,Extract No. 4S,other,,Si69,TESPT,SSBR,36.0,41.0,TUFDENE E581,,Nipol BR1220,SMR20,,Seast 7HM,,,,ULTRASIL VN3GR,,,internal,,,,,,,,,,,,,,,,,160.0,30.0,2.0,,,,,,False
JP7473825B2,Comparative Example 7,20.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,70.0,6.0,10.0,0.0,2.0,1.5,1.5,1.5,0.5,2.5,2.0,2.0,Noccela CZ-G,CBS,Soxinol D-G,DPG,6PPD,6PPD,soluble,CV,Extract No. 4S,other,True,Si69,TESPT,SSBR,38.0,39.0,Nipol NS522,,Nipol BR1220,SMR20,,Seast 7HM,,,,ULTRASIL VN3GR,,,internal,,,,,,,,,,,,,,,,,160.0,30.0,2.0,,,,,,False
JP7473825B2,Comparative Example 8,20.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,70.0,6.0,10.0,0.0,2.0,1.5,1.5,1.5,0.5,2.5,2.0,2.0,Noccela CZ-G,CBS,Soxinol D-G,DPG,6PPD,6PPD,soluble,CV,Extract No. 4S,other,True,Si69,TESPT,SSBR,36.0,41.0,TUFDENE F3420,,Nipol BR1220,SMR20,,Seast 7HM,,,,ULTRASIL VN3GR,,,internal,,,,,,,,,,,,,,,,,160.0,30.0,2.0,,,,,,False
KR100778547B1,Comparative Example,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,6.0,0.0,1.9,1.8,0.6,0.0,2.0,2.4,NS,TBBS,DPG,DPG,"Kumanox-RD, Kumanox-13, Kumanox-3C",TMQ,insoluble,CV,,,False,,,SSBR,,,SBR1500,,,SMR20,,N375,,,,,,,Banbury,71.02,18.0,,,24.15,,72.0,5.0,12.5,21.0,430.0,,,,,140.0,145.0,20.0,1.0,,,,,,False
KR100778547B1,Example 1,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,6.0,0.0,1.9,1.8,0.6,0.0,2.0,2.4,NS,TBBS,DPG,DPG,"Kumanox-RD, Kumanox-13, Kumanox-3C",TMQ,insoluble,CV,,,False,,,SSBR,,,SBR1500,,,SMR20,,N375,,,,,,,Banbury,71.15,25.33,,,24.31,,72.0,5.1,12.6,21.7,447.0,,,,,140.0,145.0,20.0,1.0,,,,,,False
KR100778547B1,Example 2,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,6.0,0.0,1.9,1.8,0.6,0.0,2.0,2.4,NS,TBBS,DPG,DPG,"Kumanox-RD, Kumanox-13, Kumanox-3C",TMQ,insoluble,CV,,,False,,,SSBR,,,SBR1500,,,SMR20,,N375,,,,,,,Banbury,71.5,25.13,,,24.69,,73.0,5.3,12.8,22.2,432.0,,,,,140.0,145.0,20.0,1.0,,,,,,False
JP5859545B2,Example 2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,4.5,10.0,0.0,1.0,0.0,1.0,1.5,1.5,2.5,2.0,3.0,TBBS,TBBS,DPG,DPG,6PPD,6PPD,soluble,CV,process oil,TDAE,False,bis(triethoxysilylpropyl) disulfide,TESPD,SSBR,23.5,11.0,Duradene 706,,,,,,,,,,,,internal,88.0,5.5,,,,,,,,,,,,,,153.0,171.0,15.0,3.0,153.0,105.0,,,,False
JP5859545B2,Example 3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,4.5,10.0,0.0,1.0,0.0,1.0,1.5,1.5,2.5,2.0,3.0,TBBS,TBBS,DPG,DPG,6PPD,6PPD,soluble,CV,process oil,TDAE,False,bis(triethoxysilylpropyl) disulfide,TESPD,SSBR,23.5,11.0,Duradene 706,,,,,,,,,,,,internal,92.0,5.2,,,,,,,,,,,,,,153.0,171.0,15.0,3.0,153.0,105.0,,,,False
JP5859545B2,Example 4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,5.0,9.5,0.0,1.0,0.0,1.78,1.5,1.5,2.5,2.0,3.0,TBBS,TBBS,DPG,DPG,6PPD,6PPD,soluble,CV,process oil,TDAE,False,n-octyldimethylmethylethylketoximosilane,other,SSBR,23.5,11.0,Duradene 706,,,,,,,,,,,,internal,80.0,6.0,,,,,,,,,,,,,,153.0,171.0,15.0,3.0,153.0,105.0,,,,False
JP5859545B2,Example 5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,8.0,6.5,0.0,1.0,0.0,1.0,1.5,1.5,2.5,2.0,3.0,TBBS,TBBS,DPG,DPG,6PPD,6PPD,soluble,CV,process oil,TDAE,False,n-octyldimethylmethylethylketoximosilane,other,SSBR,23.5,11.0,Duradene 706,,,,,,,,,,,,internal,78.0,6.9,,,,,,,,,,,,,,153.0,171.0,15.0,3.0,153.0,105.0,,,,False
JP5859545B2,Example 6,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,4.5,10.0,0.0,1.0,0.0,1.0,1.5,1.5,2.5,2.0,3.0,TBBS,TBBS,DPG,DPG,6PPD,6PPD,soluble,CV,process oil,TDAE,False,bis(triethoxysilylpropyl) disulfide,TESPD,SSBR,23.5,11.0,Duradene 706,,,,,,,,,,,,internal,88.0,5.5,,,,,,,,,,,,,,153.0,171.0,15.0,3.0,153.0,105.0,,,,False
JP5859545B2,Example 7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,3.0,11.5,0.0,1.0,0.0,1.78,1.5,1.5,2.5,2.0,3.0,TBBS,TBBS,DPG,DPG,6PPD,6PPD,soluble,CV,process oil,TDAE,False,n-octyldimethylmethylethylketoximosilane,other,SSBR,23.5,11.0,Duradene 706,,,,,,,,,,,,internal,75.0,7.5,,,,,,,,,,,,,,153.0,171.0,15.0,3.0,153.0,105.0,,,,False
JP5859545B2,Example 8,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,3.0,11.5,0.0,1.0,0.0,1.78,1.5,1.5,2.5,2.0,3.0,TBBS,TBBS,DPG,DPG,6PPD,6PPD,soluble,CV,process oil,TDAE,False,n-octyldimethylmethylethylketoximosilane,other,SSBR,23.5,11.0,Duradene 706,,,,,,,,,,,,internal,85.0,6.5,,,,,,,,,,,,,,153.0,171.0,15.0,3.0,153.0,105.0,,,,False
JP5859545B2,Example 9,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,3.0,11.5,0.0,1.0,0.0,1.78,1.5,1.5,2.5,2.0,3.0,TBBS,TBBS,DPG,DPG,6PPD,6PPD,soluble,CV,process oil,TDAE,False,n-octyldimethylmethylethylketoximosilane,other,SSBR,23.5,11.0,Duradene 706,,,,,,,,,,,,internal,90.0,6.0,,,,,,,,,,,,,,153.0,171.0,15.0,3.0,153.0,105.0,,,,False
JP5859545B2,Example 11A,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,4.5,10.0,0.0,1.0,2.0,1.5,0.7,1.4,2.5,2.0,2.0999999999999996,TBBS,TBBS,DPG,DPG,6PPD,6PPD,soluble,CV,process oil,TDAE,False,bis(triethoxysilylpropyl) disulfide,TESPD,SSBR,25.0,,,,,,,,,,,,,,internal,88.0,,,,,,,,,,,,,,,154.0,171.0,15.0,3.0,154.0,105.0,,,,False
JP5859545B2,Example 11B,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,4.5,10.0,0.0,1.0,2.0,1.5,0.7,1.4,2.5,2.0,2.0999999999999996,TBBS,TBBS,DPG,DPG,6PPD,6PPD,soluble,CV,process oil,TDAE,False,n-octyltriethoxysilane,other,SSBR,25.0,,,,,,,,,,,,,,internal,75.0,,,,,,,,,,,,,,,154.0,171.0,15.0,3.0,154.0,105.0,,,,False
